Path,Transcript,Intended Words,Produced Words,IPA,Error Category,Error Labels,IPA_Transcript,Child,Grade
processed_audio/annotated_word_segments/uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_ZtswbSGXVeetSumC3jZp_1743456209_195798579_word_segment_7.wav,ball,ball,,,Correct,[],bɑl,tHP0GvI5hccNGBzYfgE2pkEHXiW2,Kindergarten
processed_audio/annotated_word_segments/uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_ZtswbSGXVeetSumC3jZp_1743456209_195798580_word_segment_1.wav,k|it,Kit,k|it,k|ɪt,Mixed Error+Disfluency Error+Whispering,"['Repair', 'Broken Word']",k|ɪt,tHP0GvI5hccNGBzYfgE2pkEHXiW2,Kindergarten
processed_audio/annotated_word_segments/uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_ZtswbSGXVeetSumC3jZp_1743456209_195798580_word_segment_2.wav,Kit,Kit,,,Correct,[],kɪt,tHP0GvI5hccNGBzYfgE2pkEHXiW2,Kindergarten
processed_audio/annotated_word_segments/uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_ZtswbSGXVeetSumC3jZp_1743456209_195798580_word_segment_3.wav,ran,ran,,,Correct,[],ɹæn,tHP0GvI5hccNGBzYfgE2pkEHXiW2,Kindergarten
processed_audio/annotated_word_segments/uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_ZtswbSGXVeetSumC3jZp_1743456209_195798580_word_segment_4.wav,fast,fast,,,Correct,[],fæst,tHP0GvI5hccNGBzYfgE2pkEHXiW2,Kindergarten
processed_audio/annotated_word_segments/uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_ZtswbSGXVeetSumC3jZp_1743456209_195798580_word_segment_5.wav,to,to,,,Correct,[],toʊ,tHP0GvI5hccNGBzYfgE2pkEHXiW2,Kindergarten
processed_audio/annotated_word_segments/uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_ZtswbSGXVeetSumC3jZp_1743456209_195798580_word_segment_6.wav,c|a|tch,catch,c|a|tch,k|æ|tʃ,Mixed Error+Disfluency Error,"['Broken Word', 'Repair']",k|æ|tʃ,tHP0GvI5hccNGBzYfgE2pkEHXiW2,Kindergarten
processed_audio/annotated_word_segments/uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_ZtswbSGXVeetSumC3jZp_1743456209_195798580_word_segment_7.wav,catch,catch,,,Correct,[],kɛtʃ,tHP0GvI5hccNGBzYfgE2pkEHXiW2,Kindergarten
processed_audio/annotated_word_segments/uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_ZtswbSGXVeetSumC3jZp_1743456209_195798580_word_segment_8.wav,the,the,,,Correct,[],ðɪ,tHP0GvI5hccNGBzYfgE2pkEHXiW2,Kindergarten
processed_audio/annotated_word_segments/uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_ZtswbSGXVeetSumC3jZp_1743456209_195798580_word_segment_9.wav,ball,ball,,,Correct,[],bɑl,tHP0GvI5hccNGBzYfgE2pkEHXiW2,Kindergarten
processed_audio/annotated_word_segments/uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_ZtswbSGXVeetSumC3jZp_1743456209_195798580_word_segment_10.wav,too,too,,,Correct,[],tu,tHP0GvI5hccNGBzYfgE2pkEHXiW2,Kindergarten
processed_audio/annotated_word_segments/uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_ZtswbSGXVeetSumC3jZp_1743456209_195798581_word_segment_1.wav,They,They,,,Correct,[],ðeɪ,tHP0GvI5hccNGBzYfgE2pkEHXiW2,Kindergarten
processed_audio/annotated_word_segments/uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_ZtswbSGXVeetSumC3jZp_1743456209_195798581_word_segment_2.wav,l|ahh:|uh|g|h|ed,laughed,l|ahh:|uh|g|h|ed,l|æ:|ə|g|h|ɪd,Mixed Error+Disfluency Error+Phonological,"['Repair', 'Prolongation', 'Broken Word', 'Vowel Insertion', 'Consonant Substitution', 'Consonant Insertion']",l|æ:|ə|g|h|ɪd,tHP0GvI5hccNGBzYfgE2pkEHXiW2,Kindergarten
processed_audio/annotated_word_segments/uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_ZtswbSGXVeetSumC3jZp_1743456209_195798581_word_segment_3.wav,laughed,laughed,,,Correct,[],læft,tHP0GvI5hccNGBzYfgE2pkEHXiW2,Kindergarten
processed_audio/annotated_word_segments/uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_ZtswbSGXVeetSumC3jZp_1743456209_195798581_word_segment_4.wav,and,and,,,Correct,[],ʌnd,tHP0GvI5hccNGBzYfgE2pkEHXiW2,Kindergarten
processed_audio/annotated_word_segments/uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_ZtswbSGXVeetSumC3jZp_1743456209_195798581_word_segment_5.wav,played,played,,,Correct,[],pleɪd,tHP0GvI5hccNGBzYfgE2pkEHXiW2,Kindergarten
processed_audio/annotated_word_segments/uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_ZtswbSGXVeetSumC3jZp_1743456209_195798581_word_segment_6.wav,under,until,under,ʌndəɹ,Mixed Error+Orthographic Sub.+Phonological+Disfluency Error,"['Unrelated', 'Consonant Substitution', 'Vowel Substitution', 'Vowel Insertion', 'Parent Correction']",ʌndəɹ,tHP0GvI5hccNGBzYfgE2pkEHXiW2,Kindergarten
processed_audio/annotated_word_segments/uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_ZtswbSGXVeetSumC3jZp_1743456209_195798581_word_segment_7.wav,n:,until,n:,n:,Mixed Error+Disfluency Error+Phonological,"['Parent Correction', 'Consonant Omission', 'Vowel Omission', 'Prolongation']",n:,tHP0GvI5hccNGBzYfgE2pkEHXiW2,Kindergarten
processed_audio/annotated_word_segments/uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_ZtswbSGXVeetSumC3jZp_1743456209_195798581_word_segment_8.wav,it,,it,ɪt,Other,[],ɪt,tHP0GvI5hccNGBzYfgE2pkEHXiW2,Kindergarten
processed_audio/annotated_word_segments/uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_ZtswbSGXVeetSumC3jZp_1743456209_195798581_word_segment_9.wav,doesn't,,doesn't,dʌzənt,Other,[],dʌzənt,tHP0GvI5hccNGBzYfgE2pkEHXiW2,Kindergarten
processed_audio/annotated_word_segments/uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_ZtswbSGXVeetSumC3jZp_1743456209_195798581_word_segment_10.wav,sound,,sound,saʊnd,Other,[],saʊnd,tHP0GvI5hccNGBzYfgE2pkEHXiW2,Kindergarten
processed_audio/annotated_word_segments/uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_ZtswbSGXVeetSumC3jZp_1743456209_195798581_word_segment_11.wav,right,,right,ɹaɪt,Other,[],ɹaɪt,tHP0GvI5hccNGBzYfgE2pkEHXiW2,Kindergarten
processed_audio/annotated_word_segments/uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_ZtswbSGXVeetSumC3jZp_1743456209_195798581_word_segment_12.wav,until,until,until,əntɪl,Mixed Error+Disfluency Error+Other,['Parental Aid'],əntɪl,tHP0GvI5hccNGBzYfgE2pkEHXiW2,Kindergarten
processed_audio/annotated_word_segments/uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_ZtswbSGXVeetSumC3jZp_1743456209_195798581_word_segment_13.wav,until.til,until,until.til,ʌntɪl.tɪl,Mixed Error+Whispering+Disfluency Error,['Stutter'],ʌntɪl.tɪl,tHP0GvI5hccNGBzYfgE2pkEHXiW2,Kindergarten
processed_audio/annotated_word_segments/uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_ZtswbSGXVeetSumC3jZp_1743456209_195798581_word_segment_14.wav,the,the,,,Correct,[],ðɪ,tHP0GvI5hccNGBzYfgE2pkEHXiW2,Kindergarten
processed_audio/annotated_word_segments/uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_ZtswbSGXVeetSumC3jZp_1743456209_195798581_word_segment_15.wav,sun,sun,,,Correct,[],sʌn,tHP0GvI5hccNGBzYfgE2pkEHXiW2,Kindergarten
processed_audio/annotated_word_segments/uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_ZtswbSGXVeetSumC3jZp_1743456209_195798581_word_segment_16.wav,s|ah:|n|k,sank,s|ah:|n|k,s|æ:|n|k,Mixed Error+Disfluency Error+Phonological,"['Broken Word', 'Repair', 'Prolongation', 'Vowel Substitution', 'Consonant Substitution']",s|æ:|n|k,tHP0GvI5hccNGBzYfgE2pkEHXiW2,Kindergarten
processed_audio/annotated_word_segments/uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_ZtswbSGXVeetSumC3jZp_1743456209_195798581_word_segment_17.wav,sæŋk,sank,,sæŋk,Phonological Error,['Vowel Substitution'],sæŋk,tHP0GvI5hccNGBzYfgE2pkEHXiW2,Kindergarten
processed_audio/annotated_word_segments/uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_ZtswbSGXVeetSumC3jZp_1743456209_195798581_word_segment_18.wav,low,low,,,Correct,[],laʊ,tHP0GvI5hccNGBzYfgE2pkEHXiW2,Kindergarten
processed_audio/annotated_word_segments/uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_ZtswbSGXVeetSumC3jZp_1743456209_195798582_word_segment_1.wav,What,What,,,Correct,[],wɑt,tHP0GvI5hccNGBzYfgE2pkEHXiW2,Kindergarten
processed_audio/annotated_word_segments/uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_ZtswbSGXVeetSumC3jZp_1743456209_195798582_word_segment_2.wav,fun,fun,,,Correct,[],fʌn,tHP0GvI5hccNGBzYfgE2pkEHXiW2,Kindergarten
processed_audio/annotated_word_segments/uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_ZtswbSGXVeetSumC3jZp_1743456209_195798582_word_segment_3.wav,they,they,,,Correct,[],ðeɪ,tHP0GvI5hccNGBzYfgE2pkEHXiW2,Kindergarten
processed_audio/annotated_word_segments/uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_ZtswbSGXVeetSumC3jZp_1743456209_195798582_word_segment_4.wav,all,all,,,Correct,[],ɔl,tHP0GvI5hccNGBzYfgE2pkEHXiW2,Kindergarten
processed_audio/annotated_word_segments/uid_tHP0GvI5hccNGBzYfgE2pkEHXiW2_sid_ZtswbSGXVeetSumC3jZp_1743456209_195798582_word_segment_5.wav,said,said,,,Correct,[],saɪd,tHP0GvI5hccNGBzYfgE2pkEHXiW2,Kindergarten
processed_audio/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_VP8ZqGQAw050ePA4KqWb_1742904863_195798583_word_segment_1.wav,Peter,Peter,,,Correct,[],pitər,FUCVnaPJeyV5kzao6jmObtdzLUE2,2nd Grade
processed_audio/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_VP8ZqGQAw050ePA4KqWb_1742904863_195798583_word_segment_2.wav,was,was,,,Correct,[],wʌz,FUCVnaPJeyV5kzao6jmObtdzLUE2,2nd Grade
processed_audio/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_VP8ZqGQAw050ePA4KqWb_1742904863_195798583_word_segment_3.wav,the,the,,,Correct,[],ðɪ,FUCVnaPJeyV5kzao6jmObtdzLUE2,2nd Grade
processed_audio/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_VP8ZqGQAw050ePA4KqWb_1742904863_195798583_word_segment_4.wav,fastest,fastest,,,Correct,[],fˈæstʌst,FUCVnaPJeyV5kzao6jmObtdzLUE2,2nd Grade
processed_audio/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_VP8ZqGQAw050ePA4KqWb_1742904863_195798583_word_segment_5.wav,runner,runner,,,Correct,[],ɹʌnər,FUCVnaPJeyV5kzao6jmObtdzLUE2,2nd Grade
processed_audio/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_VP8ZqGQAw050ePA4KqWb_1742904863_195798583_word_segment_6.wav,in,in,,,Correct,[],ʌn,FUCVnaPJeyV5kzao6jmObtdzLUE2,2nd Grade
processed_audio/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_VP8ZqGQAw050ePA4KqWb_1742904863_195798583_word_segment_7.wav,his,his,,,Correct,[],hɪz,FUCVnaPJeyV5kzao6jmObtdzLUE2,2nd Grade
processed_audio/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_VP8ZqGQAw050ePA4KqWb_1742904863_195798583_word_segment_8.wav,class,class,,,Correct,[],klæs,FUCVnaPJeyV5kzao6jmObtdzLUE2,2nd Grade
processed_audio/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_VP8ZqGQAw050ePA4KqWb_1742904863_195798584_word_segment_1.wav,Every,Every,,,Correct,[],ɛvʌɹi,FUCVnaPJeyV5kzao6jmObtdzLUE2,2nd Grade
processed_audio/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_VP8ZqGQAw050ePA4KqWb_1742904863_195798584_word_segment_2.wav,day,day,,,Correct,[],deɪ,FUCVnaPJeyV5kzao6jmObtdzLUE2,2nd Grade
processed_audio/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_VP8ZqGQAw050ePA4KqWb_1742904863_195798584_word_segment_3.wav,after,after,,,Correct,[],æftʌɹ,FUCVnaPJeyV5kzao6jmObtdzLUE2,2nd Grade
processed_audio/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_VP8ZqGQAw050ePA4KqWb_1742904863_195798584_word_segment_4.wav,school,school,,,Correct,[],skˈul,FUCVnaPJeyV5kzao6jmObtdzLUE2,2nd Grade
processed_audio/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_VP8ZqGQAw050ePA4KqWb_1742904863_195798584_word_segment_5.wav,he,he,,,Correct,[],hʌ,FUCVnaPJeyV5kzao6jmObtdzLUE2,2nd Grade
processed_audio/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_VP8ZqGQAw050ePA4KqWb_1742904863_195798584_word_segment_6.wav,raced,raced,,,Correct,[],ɹˈeɪst,FUCVnaPJeyV5kzao6jmObtdzLUE2,2nd Grade
processed_audio/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_VP8ZqGQAw050ePA4KqWb_1742904863_195798584_word_segment_7.wav,with,with,,,Correct,[],wɪð,FUCVnaPJeyV5kzao6jmObtdzLUE2,2nd Grade
processed_audio/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_VP8ZqGQAw050ePA4KqWb_1742904863_195798584_word_segment_8.wav,his,his,,,Correct,[],hɪz,FUCVnaPJeyV5kzao6jmObtdzLUE2,2nd Grade
processed_audio/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_VP8ZqGQAw050ePA4KqWb_1742904863_195798584_word_segment_9.wav,friends,friends,,,Correct,[],fɹɛndz,FUCVnaPJeyV5kzao6jmObtdzLUE2,2nd Grade
processed_audio/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_VP8ZqGQAw050ePA4KqWb_1742904863_195798585_word_segment_1.wav,They,They,,,Correct,[],ðeɪ,FUCVnaPJeyV5kzao6jmObtdzLUE2,2nd Grade
processed_audio/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_VP8ZqGQAw050ePA4KqWb_1742904863_195798585_word_segment_2.wav,cheered,cheered,,,Correct,[],tʃɪɹd,FUCVnaPJeyV5kzao6jmObtdzLUE2,2nd Grade
processed_audio/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_VP8ZqGQAw050ePA4KqWb_1742904863_195798585_word_segment_3.wav,as,as,,,Correct,[],æz,FUCVnaPJeyV5kzao6jmObtdzLUE2,2nd Grade
processed_audio/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_VP8ZqGQAw050ePA4KqWb_1742904863_195798585_word_segment_4.wav,he,he,,,Correct,[],hʌ,FUCVnaPJeyV5kzao6jmObtdzLUE2,2nd Grade
processed_audio/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_VP8ZqGQAw050ePA4KqWb_1742904863_195798585_word_segment_5.wav,got,got,,,Correct,[],gɑt,FUCVnaPJeyV5kzao6jmObtdzLUE2,2nd Grade
processed_audio/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_VP8ZqGQAw050ePA4KqWb_1742904863_195798585_word_segment_6.wav,faster,faster,,,Correct,[],fæstər,FUCVnaPJeyV5kzao6jmObtdzLUE2,2nd Grade
processed_audio/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_VP8ZqGQAw050ePA4KqWb_1742904863_195798585_word_segment_7.wav,each,each,,,Correct,[],itʃ,FUCVnaPJeyV5kzao6jmObtdzLUE2,2nd Grade
processed_audio/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_VP8ZqGQAw050ePA4KqWb_1742904863_195798585_word_segment_8.wav,time,turn,time,taɪm,Mixed Error+Orthographic Sub.+Phonological+Disfluency Error,"['Contextual', 'Vowel Substitution', 'Consonant Substitution', 'Repair']",taɪm,FUCVnaPJeyV5kzao6jmObtdzLUE2,2nd Grade
processed_audio/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_VP8ZqGQAw050ePA4KqWb_1742904863_195798585_word_segment_9.wav,turn,turn,,,Correct,[],tʌɹn,FUCVnaPJeyV5kzao6jmObtdzLUE2,2nd Grade
processed_audio/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_VP8ZqGQAw050ePA4KqWb_1742904863_195798586_word_segment_1.wav,In,In,,,Correct,[],ʌn,FUCVnaPJeyV5kzao6jmObtdzLUE2,2nd Grade
processed_audio/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_VP8ZqGQAw050ePA4KqWb_1742904863_195798586_word_segment_2.wav,a,a,,,Correct,[],ʌ,FUCVnaPJeyV5kzao6jmObtdzLUE2,2nd Grade
processed_audio/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_VP8ZqGQAw050ePA4KqWb_1742904863_195798586_word_segment_3.wav,what,,what,wʌt,Other,[],wʌt,FUCVnaPJeyV5kzao6jmObtdzLUE2,2nd Grade
processed_audio/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_VP8ZqGQAw050ePA4KqWb_1742904863_195798586_word_segment_4.wav,mom,,mom,mɑm,Other,[],mɑm,FUCVnaPJeyV5kzao6jmObtdzLUE2,2nd Grade
processed_audio/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_VP8ZqGQAw050ePA4KqWb_1742904863_195798586_word_segment_5.wav,canyu,,canyu,kju,Other,[],kju,FUCVnaPJeyV5kzao6jmObtdzLUE2,2nd Grade
processed_audio/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_VP8ZqGQAw050ePA4KqWb_1742904863_195798586_word_segment_6.wav,just,,just,dʒəs,Other,[],dʒəs,FUCVnaPJeyV5kzao6jmObtdzLUE2,2nd Grade
processed_audio/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_VP8ZqGQAw050ePA4KqWb_1742904863_195798586_word_segment_7.wav,turn,,turn,tɜɹn,Other,[],tɜɹn,FUCVnaPJeyV5kzao6jmObtdzLUE2,2nd Grade
processed_audio/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_VP8ZqGQAw050ePA4KqWb_1742904863_195798586_word_segment_8.wav,this,,this,ðɪs,Other,[],ðɪs,FUCVnaPJeyV5kzao6jmObtdzLUE2,2nd Grade
processed_audio/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_VP8ZqGQAw050ePA4KqWb_1742904863_195798586_word_segment_9.wav,off,,off,ɔf,Other,[],ɔf,FUCVnaPJeyV5kzao6jmObtdzLUE2,2nd Grade
processed_audio/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_VP8ZqGQAw050ePA4KqWb_1742904863_195798586_word_segment_10.wav,I,,I,aɪ,Other,[],aɪ,FUCVnaPJeyV5kzao6jmObtdzLUE2,2nd Grade
processed_audio/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_VP8ZqGQAw050ePA4KqWb_1742904863_195798586_word_segment_11.wav,dunno,,dunno,dənoʊ,Other,[],dənoʊ,FUCVnaPJeyV5kzao6jmObtdzLUE2,2nd Grade
processed_audio/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_VP8ZqGQAw050ePA4KqWb_1742904863_195798586_word_segment_12.wav,what's,,what's,wʌts,Other,[],wʌts,FUCVnaPJeyV5kzao6jmObtdzLUE2,2nd Grade
processed_audio/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_VP8ZqGQAw050ePA4KqWb_1742904863_195798586_word_segment_13.wav,going,,going,ɡoʊɪŋ,Other,[],ɡoʊɪŋ,FUCVnaPJeyV5kzao6jmObtdzLUE2,2nd Grade
processed_audio/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_VP8ZqGQAw050ePA4KqWb_1742904863_195798586_word_segment_14.wav,on,,on,ɔn,Other,[],ɔn,FUCVnaPJeyV5kzao6jmObtdzLUE2,2nd Grade
processed_audio/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_VP8ZqGQAw050ePA4KqWb_1742904863_195798587_word_segment_1.wav,They,They,,,Disfluency Error,['Parental Aid'],ðeɪ,FUCVnaPJeyV5kzao6jmObtdzLUE2,2nd Grade
processed_audio/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_VP8ZqGQAw050ePA4KqWb_1742904863_195798587_word_segment_2.wav,cheered,cheered,,,Correct,[],tʃɪɹd,FUCVnaPJeyV5kzao6jmObtdzLUE2,2nd Grade
processed_audio/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_VP8ZqGQAw050ePA4KqWb_1742904863_195798587_word_segment_3.wav,as,as,,,Correct,[],æz,FUCVnaPJeyV5kzao6jmObtdzLUE2,2nd Grade
processed_audio/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_VP8ZqGQAw050ePA4KqWb_1742904863_195798587_word_segment_4.wav,he,he,,,Correct,[],hʌ,FUCVnaPJeyV5kzao6jmObtdzLUE2,2nd Grade
processed_audio/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_VP8ZqGQAw050ePA4KqWb_1742904863_195798587_word_segment_5.wav,got,got,,,Correct,[],gɑt,FUCVnaPJeyV5kzao6jmObtdzLUE2,2nd Grade
processed_audio/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_VP8ZqGQAw050ePA4KqWb_1742904863_195798587_word_segment_6.wav,faster,faster,,,Correct,[],fæstər,FUCVnaPJeyV5kzao6jmObtdzLUE2,2nd Grade
processed_audio/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_VP8ZqGQAw050ePA4KqWb_1742904863_195798587_word_segment_7.wav,at,at,,,Correct,[],ˈæt,FUCVnaPJeyV5kzao6jmObtdzLUE2,2nd Grade
processed_audio/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_VP8ZqGQAw050ePA4KqWb_1742904863_195798587_word_segment_8.wav,each,each,,,Correct,[],itʃ,FUCVnaPJeyV5kzao6jmObtdzLUE2,2nd Grade
processed_audio/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_VP8ZqGQAw050ePA4KqWb_1742904863_195798587_word_segment_9.wav,turn,turn,,,Correct,[],tʌɹn,FUCVnaPJeyV5kzao6jmObtdzLUE2,2nd Grade
processed_audio/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_VP8ZqGQAw050ePA4KqWb_1742904863_195798588_word_segment_1.wav,In,In,,,Correct,[],ʌn,FUCVnaPJeyV5kzao6jmObtdzLUE2,2nd Grade
processed_audio/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_VP8ZqGQAw050ePA4KqWb_1742904863_195798588_word_segment_2.wav,a,a,,,Correct,[],ʌ,FUCVnaPJeyV5kzao6jmObtdzLUE2,2nd Grade
processed_audio/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_VP8ZqGQAw050ePA4KqWb_1742904863_195798588_word_segment_3.wav,test,test,,,Correct,[],tɛst,FUCVnaPJeyV5kzao6jmObtdzLUE2,2nd Grade
processed_audio/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_VP8ZqGQAw050ePA4KqWb_1742904863_195798588_word_segment_4.wav,of,of,,,Correct,[],ʌ,FUCVnaPJeyV5kzao6jmObtdzLUE2,2nd Grade
processed_audio/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_VP8ZqGQAw050ePA4KqWb_1742904863_195798588_word_segment_5.wav,speed,speed,,,Correct,[],spid,FUCVnaPJeyV5kzao6jmObtdzLUE2,2nd Grade
processed_audio/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_VP8ZqGQAw050ePA4KqWb_1742904863_195798588_word_segment_6.wav,he,he,,,Correct,[],hʌ,FUCVnaPJeyV5kzao6jmObtdzLUE2,2nd Grade
processed_audio/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_VP8ZqGQAw050ePA4KqWb_1742904863_195798588_word_segment_7.wav,raced,raced,,,Correct,[],ɹˈeɪst,FUCVnaPJeyV5kzao6jmObtdzLUE2,2nd Grade
processed_audio/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_VP8ZqGQAw050ePA4KqWb_1742904863_195798588_word_segment_8.wav,əɡɛns,against,,əɡɛns,Phonological Error,['Consonant Omission'],əɡɛns,FUCVnaPJeyV5kzao6jmObtdzLUE2,2nd Grade
processed_audio/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_VP8ZqGQAw050ePA4KqWb_1742904863_195798588_word_segment_9.wav,the,the,,,Correct,[],ðɪ,FUCVnaPJeyV5kzao6jmObtdzLUE2,2nd Grade
processed_audio/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_VP8ZqGQAw050ePA4KqWb_1742904863_195798588_word_segment_10.wav,tɔlɪs,tallest,,tɔlɪs,Phonological Error,['Consonant Omission'],tɔlɪs,FUCVnaPJeyV5kzao6jmObtdzLUE2,2nd Grade
processed_audio/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_VP8ZqGQAw050ePA4KqWb_1742904863_195798588_word_segment_11.wav,kid,kids,kid,kɪd,Mixed Error+Phonological+Grammatical,"['Consonant Omission', 'Omission']",kɪd,FUCVnaPJeyV5kzao6jmObtdzLUE2,2nd Grade
