original_audio_name	ordered_sentences	issues
uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_aKReQ5zqSuEu7cmAruHn_1743033103.wav	['Zed the dragon zooms over the hill.', 'He spots a cozy cave and lands.', 'Inside, he finds a puzzling maze.', 'Zed zips around sharp turns, his heart fizzing with excitement.', 'Finally, he reaches the end and finds a prize: a shiny, golden bracelet.', 'Zed grins with delight.']	"{""text"":[""In the utterance \""Inside, he finds a puzzling maze\"" the child interrupts their speech saying \""I forget this word\"" and the parent aids them. However, they continue the sentence as is without restarting, so I left it segmented as one sentence."",""There's a lot going on in the utterance \""Finally, he reaches the end and finds a prize: a shiny, golden bracelet.\"" The child interrupts their sentence and gives a self-response (mid-sentence) and the parent replies, but the child continues speaking the sentence. The parent also interrupts a few times throughout. Unsure if this should be split up into smaller segments as the sentence is never restarted, but is interrupted more than a few times."",""In the utterance \""Zed grins with delight,\"" there's a good amount of parent intervention that interrupts the sentence. The sentence, however, never restarts.""]}"
uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_db43viuwuV7v8UXvcdXG_1741218043.wav	"['A cat sat.', 'A cat is at a mat.', 'The mat is in a pit.', 'The cat sat in the pit.', 'The cat lit the lamp.', ""The cat naps in the lamp's warm glow.""]"	"There's lots of non-child speech in the utterance ""The cat naps in the lamp's warm glow"", however the utterance is mostly produced by the child. There is also a fair bit of discussion of the story itself after the child reads it. I wasn't sure whether or not to include this, so I included the child's off-the-book speech as self-response and the parent's as ""non-child speech."" "
uid_THJAu4lbjHRa32ysgvSU3Etlb0d2_sid_p7OiDOqVvL4ONZUx2IeK_1742425632.wav	['In a vast, sunny land, Sam the brave horse ran with a pan.', 'He was tan, strong, and swift like a flash.', 'One day, he found a lost lamb.', 'With a gentle tap, he helped the lamb back home.', 'Now, Sam and the lamb are close pals.']	
uid_TQTGm3pFYchsl1S1E0j0Pz15qno1_sid_7SHXQ4irDDmOvLPgsKxh_1741139454.wav	['Grace had a big bash at her pad.', 'Sam, Pat, and Max came with gifts.', 'They sang and clapped as Grace cut the cake.', 'There was a cat and a bat on the cake.', 'Grace was glad and had a nap after the fun day with her pals.']	
uid_TuMLdL1f2yNIrFrzMedBpwdsxCA3_sid_OZ4mLzv8qejsxep8u4E3_1744032613.wav	"['On a sunny day, Josh and Trish went to the beach.', '""Let\'s search for shells!"" Trish said with a wish.', 'Josh grabbed a bag, while Trish held her hand up high, looking carefully.', 'She spotted a shiny shell and showed it to Josh.', '""Look at this one,"" she said with a smile.', 'The waves splashed as they played.', ' Later, they sat on the sand to rest and shared stories about the shells they found.']"	"{""text"":[""Sentence segmentation error. \""'Let's search for shells!'\"" and \""Trish said with a wish.\"" should be a single sentence (i.e., \""'Let's search for shells!' Trish said with a wish.\"")"",""Child is skipping words (Sentence 3+4)"",""Most of the words in this sentence are gone (Sentence 8)"",""Final sentence in the story is entirely skipped""]}"
uid_TuMLdL1f2yNIrFrzMedBpwdsxCA3_sid_aaD4ZH0h0HtNH5853KT9_1742470924.wav	"['Tim had a wish to fish by the big pond.', 'He put his rod in a dish and ran to the pond.', 'The sun was hot, and Tim felt a little bit of an itch.', 'He sat on the rock, and with a swish, he caught a fish!', ' Tim was glad. ', '""This fish is such a big catch!"" he exclaimed with a grin. ', 'Then, Tim let the fish swim back.']"	Story not finished (ends after Sentence 4; 3 more Sentences left)
uid_TuMLdL1f2yNIrFrzMedBpwdsxCA3_sid_ewtZiISBbVqZSe4dEqnW_1742470577.wav	"['Mable and her little dog, Fiddle, went to the park. ', 'They found a puddle by the kale patch and started to wiggle and giggle. ', ""Suddenly, a bubble popped near Fiddle's nose, which made Mable chuckle. "", 'As the sun began to set, they cuddled under a maple tree, feeling the gentle breeze. ', 'It was a simple and joyful day, full of love and laughter.']"	"M: Only one intended sentence is read, the rest are not read. Only the last sentence (""It was a simple and joyful day, full of love and laughter"") is read; however, the child only reads ""ay, full of love and."" The rest is missing."
uid_TzE1wYChYkTUAVNeVtZjXuO8cBi2_sid_H5RzM2yspgUR17MCwOIA_1743434512.wav	"['Max has a cat.', ""The cat's name is Sam."", 'Max and Sam sat on a mat.', 'Max had a big hat.', 'Sam wanted the hat.', 'Max gave Sam the hat.', 'Sam was glad.', 'They both sat and had a nap.', 'Sam dreamed of hats.', 'Max dreamed of cats.', 'They woke up happy.']"	
uid_TzE1wYChYkTUAVNeVtZjXuO8cBi2_sid_KBErIw8J7GfkzjxkaU8i_1743434872.wav	"['Jake had a great bike that he liked to ride.', 'One fine day, he planned a race with his friend, Nate.', '""The first one to the lake wins!"" yelled Nate.', 'They both raced with a lot of pace.', 'Jake felt the wind on his face and smiled.', 'As they neared the lake, Nate was ahead.', 'Jake knew he had to move fast to win.', 'With a final push, he took his chance.', 'Jake reached the lake and won the race.', 'Both friends laughed and shared a snack by the lake, happy with the fun chase they had.']"	"M: Labeled Sentence 6 as a run-on as it is very difficult to separate its first word ""As"" from the end of the last word from the previous sentence, ""ahead"" (Sentence 5)."
uid_TzE1wYChYkTUAVNeVtZjXuO8cBi2_sid_VhyvjW8RtTDOfLNA6ZuZ_1743435016.wav	"['In a joyful town lived a boy named Roy.', 'Roy loved to play with his toy train.', 'One sunny day, Roy joined his friend Doyle for an afternoon of fun.', 'They decided to build a tiny fort from foil and blocks.', 'As they toiled with joy, Roy found a shiny coin near the soil.', 'Excited, he showed it to Doyle, and they imagined it was pirate treasure.', ""As the sun began to set, the boys' day of joy ended."", 'Roy and Doyle promised to return and explore more adventures, keeping their spirits bright with joy.']"	M: So, someone starts the audio by reading part of the first intended sentence. However, the voice that reads the first does NOT sound like the child that reads the rest of the story. They also do not sound like a parent, but rather another child. I labeled this as non-child speech to be safe. Sentence 1. I am not labelling Sentence 2 as a repeat because I do not think this is the same person repeating the sentence. I also do not think it should be grouped with the child's first reading of the sentence as it does not sound like it's meant to be aid. The non-speaker child reading the sentence also messes up while reading it.
uid_TzE1wYChYkTUAVNeVtZjXuO8cBi2_sid_pySDZ4yAjo7SGZyp1oNc_1743435247.wav	"['Lily loved her little patch of garden.', ""She watched every day as the seeds she'd planted started to sprout."", 'One morning, she noticed something amazing.', 'A batch of colorful butterflies fluttered around her plants, each adding a magical touch to the scene.', 'Lily sat down to chat with them, enjoying their company.', 'By afternoon, she had an idea.', 'She quickly stitched a net with threads from an old hat to gently catch and study them.', 'But soon, she let them go, wishing them well.', ""Lily's garden was now more vibrant, and she loved every moment spent in nature.""]"	
uid_TzE1wYChYkTUAVNeVtZjXuO8cBi2_sid_xVtZiYDJKDrpbrcttqPg_1743434705.wav	['Pat had a pan.', 'Pat and the pan sat.', 'Pat and the pan fit.', 'Pat tapped the pan.', 'The pan slid.', 'Pat grinned.']	
uid_UHGZEyBQklbC0GB3JZMa5l8yuGT2_sid_4y1VwSYnYR9RhUNvbxe9_1741461587.wav	"['Once, a shy unicorn named Sky met a kind mermaid named Ivy.', 'They liked to play on a sunny day by the shiny bay.', 'Ivy showed Sky the way to play in the waves.', 'They tried to fly and dive, giggling loudly.', 'As the sun set, Sky and Ivy lay by the bay, feeling happy and lively.', ""They knew they'd be best friends, always ready to play.""]"	
uid_UHGZEyBQklbC0GB3JZMa5l8yuGT2_sid_E16yjHjCudD8gko6qKSP_1741461241.wav	"['Once upon a time, there was a girl named Taylor Swift.', 'She could fly high in the sky.', 'From the sky, she would spy the bright stars and smile.', 'One day, a shy butterfly named Myles flew by her side.', 'Together, they danced with the night sky.', '""Why so high?"" asked Myles.', '""To try new things,"" replied Taylor.', 'They loved the night, full of bright delights.']"	
uid_UHGZEyBQklbC0GB3JZMa5l8yuGT2_sid_c8LxiGOi9pplk2X8IdrJ_1743269442.wav	['In a lush green field, wild bunnies hopped with glee.', 'Among them was a bold bunny named Gold.', 'One day, they found a magical unicorn with a cold nose.', 'It was kind and offered a ride.', 'Together, they raced around the forest, finding hidden paths.', 'Finally, at dusk, the unicorn waved a gentle goodbye.', 'The bunnies returned to their cozy burrows, minds filled with the most amazing adventure and a friendly unicorn forever in their hearts.']	"{""text"":[""\""gentle goodbye\"" repeated phrase"",""Changed 1-2 words in sentence 2 and 7""]}"
uid_UHGZEyBQklbC0GB3JZMa5l8yuGT2_sid_sFplzUQKmShQqkvIAsGY_1742390340.wav	"['In the park, little Tim saw a tiny puppy nibble on an apple.', 'The puppy wiggled its tail with a giggle, making Tim chuckle.', ""He noticed the puppy's collar had a little bell."", ""Tim crouched to cuddle the puppy, whose playful tug on Tim's shoelace was gentle."", 'As the sun set, Tim and the puppy snuggled on the grass, ending a happy day.']"	
uid_UHGZEyBQklbC0GB3JZMa5l8yuGT2_sid_wtJZVzntRoLHOpryqFYJ_1742390551.wav	"['A bunny and a kitten met in a sunny garden.', 'The bunny hopped up to the kitten and said, ""Let\'s run and play in the sun.""', 'The kitten purred and nodded.', 'They chased each other, jumping over logs and rolling on the grass.', 'As the sun set, they hugged and promised to play again.', 'Friends forever, the bunny and kitten smiled under the moon.']"	Picking up background audio throughout the audio
uid_UHGZEyBQklbC0GB3JZMa5l8yuGT2_sid_xpDFrYKvqQMpjww5p2qH_1741461927.wav	['Bold Billy built a fast race car to test his skills.', 'The wild winds howled as he sped down the old track.', 'With a kind mind, he found the will to hold on tight.', 'Billy crossed the cold finish line as the victor, host of the most thrilling race.', 'In the end, he told his friends all about the exciting ride and the gold medal he won.']	"{""text"":[""A very small breath between sen. 2 and 3, it sounds like a run on but there is a breath in between, so I'm a bit unsure."",""Z: there is overlap between sentence 2 and 3; need to be fixed.""]}"
uid_WU2CHNrkg8hTa41RUFdbv0AtTC42_sid_2Co3lEc8sspfmMu4fH2l_1741135526.wav	['In the past, America began its tale with brave explorers sailing the sea.', 'These explorers laid the way for new lands to be discovered.', 'They gave names to bays and plains.', 'As days turned, settlers stayed, and towns began to grow and play.', 'This was how a nation began to sway its flag in the breeze, paving the way to what America is today.']	
uid_WU2CHNrkg8hTa41RUFdbv0AtTC42_sid_9JaVWFblrYlOX7TNJfzJ_1741134609.wav	"['In a faraway land, brave Ray was known for his amazing cape.', 'Each day, Ray would train to save the day.', '""Today,"" he said, ""I will make a plan to help!""', ""Ray's friend, Jay, joined in, eager to play and aid."", 'They set out to find ways to keep the town safe.', 'Way up high, they spotted a fray.', 'Swiftly, they flew to fix the dismay.', ""By day's end, peace was restored."", 'The town cheered and waved as Ray and Jay flew away, promising to always return when the town would need to play it safe again.']"	"{""text"":[""M: Considered the sentence 'Today,\"" he said, \""I will make a plan to help!\""' as a runon as the child reads it as part of the prior sentence. Even if there may be a minor gap between the two sentences, I feel as though the speed and intonation of the prior sentence makes the following feel like part of a run-on. "",""M: Separated the segmented portion \""Each day, Ray would train to save the day. \""Today,\"" he said, \""I will make a plan to help!\"" into two sentences to match the updated intended sentence list.""]}"
uid_WU2CHNrkg8hTa41RUFdbv0AtTC42_sid_XkmNpDJGsnHItBUM4m73_1741135231.wav	"['Mildred was a kind artist who loved to paint bold colors.', ""She held her brush with a firm hold and painted the cold, misty forest she found on her mind's canvas."", 'As the sun set, she felt the world unfold around her.', 'Mildred finished her painting and smiled at the art she told through her brush.', 'Her heart was filled with joy, knowing her art could warm the coldest souls.']"	
uid_WXRuAJyMuAViHCpYPRVffOrexB03_sid_H4UzBBUu9GcvIGFhnpPB_1742774655.wav	"['Sam and his pal, Jan, gaze at a map.', 'They plan a trip to see space.', '""Can we see a star?"" asks Sam.', 'Jan nods, ""Yes, and we can grab a snack at the space bar.""', 'They pack their bags, hats, and a jack.', 'As they land on Mars, they clap and jump.', '""This is the best!"" Sam says.', 'They nap under the stars and dream big.']"	"{""text"":[""In the first sentence, Sam and his pal, Jan, gaze at a map,\""Sam\"" the audio at the beginning seems to be cut off"","" Jan nods, \""Yes, and we can grab a snack at the space bar.\"" parent aid with word \""bar\"""",""parental aid with \""this\"" in  \""This is the best!\""[8]"",""This is the best!\""[8] sentence was split incorrectly and needs the Sam says.[9] part""]}"
uid_WXRuAJyMuAViHCpYPRVffOrexB03_sid_Ttc81IXIedFGPCeX9A2y_1741217243.wav	"['Pam the panda sat on a mat.', 'She had a flat hat.', 'Pam saw a tan fan.', '""Can I have that fan?"" asked Pam.', 'The man on the van said, ""Yes, you can!""', 'Pam was glad.', 'She sat back on her mat, with her flat hat and the tan fan in hand.', 'Pam napped with the fan.']"	
